retrofit,heating_system,baseline_heating_btu,post_retrofit_btu,intensity_reduction_pct,retrofit_cost,hp_cost,total_capital,retrofit_annual,hp_annual_capital,annual_op_cost,total_annual_cost,annual_emissions_kg,annual_emissions_tons,household_id,envelope_class,hdd,heated_sqft,scenario_id
Attic Insulation,Cold Climate Heat Pump,64395.14899999985,54735.876649999875,15.0,2250.0,18000.0,20250.0,146.36572893062228,1734.1611769663978,0.7240334512162562,1881.2509393482362,2.0272936634055174,0.0020272936634055175,114332,poor,4353,1500,attic_insulation_cold_climate_hp
Comprehensive Retrofit,Gas Furnace,64395.14899999985,45076.60429999989,30.0,7500.0,0.0,7500.0,532.143429744222,0.0,0.6761490644999983,532.819578808722,2.9863250348749926,0.0029863250348749924,114332,poor,4353,1500,comprehensive_none
Comprehensive Retrofit,Standard Heat Pump,64395.14899999985,45076.60429999989,30.0,7500.0,12000.0,19500.0,532.143429744222,1156.1074513109318,0.701852153702459,1688.9527332088562,1.9651860303668853,0.0019651860303668855,114332,poor,4353,1500,comprehensive_standard_hp
Comprehensive Retrofit,Cold Climate Heat Pump,64395.14899999985,45076.60429999989,30.0,7500.0,18000.0,25500.0,532.143429744222,1734.1611769663978,0.5962628421780932,2266.9008695527978,1.669535958098661,0.0016695359580986612,114332,poor,4353,1500,comprehensive_cold_climate_hp
No Retrofit,Gas Furnace,40774.16699999973,40774.16699999973,0.0,0.0,0.0,0.0,0.0,0.0,0.611612504999996,0.611612504999996,2.701288563749982,0.002701288563749982,111001,good,5781,1390,none_none
No Retrofit,Standard Heat Pump,40774.16699999973,40774.16699999973,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.8497434080238201,1156.9571947189556,2.379281542466696,0.002379281542466696,111001,good,5781,1390,none_standard_hp
No Retrofit,Cold Climate Heat Pump,40774.16699999973,40774.16699999973,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.6869261234819882,1734.8481030898797,1.9233931457495672,0.0019233931457495672,111001,good,5781,1390,none_cold_climate_hp
No Retrofit,Gas Furnace,22772.714999999756,22772.714999999756,0.0,0.0,0.0,0.0,0.0,0.0,0.3415907249999963,0.3415907249999963,1.5086923687499838,0.0015086923687499837,107680,good,3327,1050,none_none
No Retrofit,Standard Heat Pump,22772.714999999756,22772.714999999756,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.30005848927691875,1156.4075098002086,0.8401637699753725,0.0008401637699753724,107680,good,3327,1050,none_standard_hp
No Retrofit,Cold Climate Heat Pump,22772.714999999756,22772.714999999756,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.2609527302156756,1734.4221296966134,0.7306676446038917,0.0007306676446038917,107680,good,3327,1050,none_cold_climate_hp
No Retrofit,Gas Furnace,48279.538999999015,48279.538999999015,0.0,0.0,0.0,0.0,0.0,0.0,0.7241930849999851,0.7241930849999851,3.1985194587499346,0.0031985194587499347,108495,good,7097,2010,none_none
No Retrofit,Standard Heat Pump,48279.538999999015,48279.538999999015,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.0612442628956407,1157.1686955738273,2.971483936107794,0.002971483936107794,108495,good,7097,2010,none_standard_hp
No Retrofit,Cold Climate Heat Pump,48279.538999999015,48279.538999999015,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.8489954103165126,1735.0101723767143,2.377187148886235,0.002377187148886235,108495,good,7097,2010,none_cold_climate_hp
No Retrofit,Gas Furnace,82348.6929999994,82348.6929999994,0.0,0.0,0.0,0.0,0.0,0.0,1.2352303949999908,1.2352303949999908,5.4556009112499595,0.00545560091124996,102859,medium,6605,2400,none_none
No Retrofit,Standard Heat Pump,82348.6929999994,82348.6929999994,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.8101266046307019,1157.9175779155626,5.068354492965965,0.0050683544929659655,102859,medium,6605,2400,none_standard_hp
No Retrofit,Cold Climate Heat Pump,82348.6929999994,82348.6929999994,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,1.4481012837045615,1735.6092782501023,4.054683594372772,0.004054683594372772,102859,medium,6605,2400,none_cold_climate_hp
Air Sealing,Gas Furnace,82348.6929999994,74113.82369999947,10.0,1200.0,0.0,1200.0,96.29110462882954,0.0,1.111707355499992,97.40281198432953,4.910040820124964,0.004910040820124964,102859,medium,6605,2400,air_seal_none
Air Sealing,Standard Heat Pump,82348.6929999994,74113.82369999947,10.0,1200.0,12000.0,13200.0,96.29110462882954,1156.1074513109318,1.629113944167632,1254.0276698839289,4.56151904366937,0.00456151904366937,102859,medium,6605,2400,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,82348.6929999994,74113.82369999947,10.0,1200.0,18000.0,19200.0,96.29110462882954,1734.1611769663978,1.3032911553341056,1831.7555727505614,3.6492152349354954,0.0036492152349354955,102859,medium,6605,2400,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,82348.6929999994,69996.3890499995,15.0,3600.0,0.0,3600.0,234.18516628899565,0.0,1.0499458357499925,235.23511212474563,4.637260774562466,0.004637260774562466,102859,medium,6605,2400,attic_insulation_none
Attic Insulation,Standard Heat Pump,82348.6929999994,69996.3890499995,15.0,3600.0,12000.0,15600.0,234.18516628899565,1156.1074513109318,1.5386076139360967,1391.8312252138635,4.308101319021071,0.004308101319021071,102859,medium,6605,2400,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,82348.6929999994,69996.3890499995,15.0,3600.0,18000.0,21600.0,234.18516628899565,1734.1611769663978,1.2308860911488773,1969.5772293465423,3.4464810552168563,0.003446481055216856,102859,medium,6605,2400,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,71764.04899999984,71764.04899999984,0.0,0.0,0.0,0.0,0.0,0.0,1.0764607349999975,1.0764607349999975,4.754368246249989,0.004754368246249988,117977,medium,5859,1800,none_none
No Retrofit,Standard Heat Pump,71764.04899999984,71764.04899999984,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.5237507619031676,1157.6312020728349,4.26650213332887,0.00426650213332887,117977,medium,5859,1800,none_standard_hp
No Retrofit,Cold Climate Heat Pump,71764.04899999984,71764.04899999984,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,1.2273588611244926,1735.3885358275222,3.4366048111485794,0.0034366048111485795,117977,medium,5859,1800,none_cold_climate_hp
Air Sealing,Gas Furnace,71764.04899999984,64587.64409999985,10.0,900.0,0.0,900.0,72.21832847162216,0.0,0.9688146614999976,73.18714313312215,4.27893142162499,0.00427893142162499,117977,medium,5859,1800,air_seal_none
Air Sealing,Standard Heat Pump,71764.04899999984,64587.64409999985,10.0,900.0,12000.0,12900.0,72.21832847162216,1156.1074513109318,1.3713756857128507,1229.6971554682668,3.839851919995982,0.0038398519199959818,117977,medium,5859,1800,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,71764.04899999984,64587.64409999985,10.0,900.0,18000.0,18900.0,72.21832847162216,1734.1611769663978,1.1046229750120435,1807.4841284130318,3.092944330033722,0.003092944330033722,117977,medium,5859,1800,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,71764.04899999984,60999.441649999855,15.0,2700.0,0.0,2700.0,175.63887471674673,0.0,0.9149916247499977,176.55386634149673,4.04121300931249,0.00404121300931249,117977,medium,5859,1800,attic_insulation_none
Attic Insulation,Standard Heat Pump,71764.04899999984,60999.441649999855,15.0,2700.0,12000.0,14700.0,175.63887471674673,1156.1074513109318,1.2951881476176923,1333.0415141752962,3.626526813329538,0.003626526813329538,117977,medium,5859,1800,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,71764.04899999984,60999.441649999855,15.0,2700.0,18000.0,20700.0,175.63887471674673,1734.1611769663978,1.0432550319558187,1910.8433067151002,2.9211140894762924,0.0029211140894762925,117977,medium,5859,1800,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,55539.5749999989,55539.5749999989,0.0,0.0,0.0,0.0,0.0,0.0,0.8330936249999833,0.8330936249999833,3.6794968437499262,0.0036794968437499262,105234,medium,5756,2450,none_none
No Retrofit,Standard Heat Pump,55539.5749999989,55539.5749999989,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.1506398454531266,1157.2580911563848,3.2217915672687543,0.0032217915672687544,105234,medium,5756,2450,none_standard_hp
No Retrofit,Cold Climate Heat Pump,55539.5749999989,55539.5749999989,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.9312195850692351,1735.092396551467,2.607414838193858,0.0026074148381938582,105234,medium,5756,2450,none_cold_climate_hp
Air Sealing,Gas Furnace,55539.5749999989,49985.61749999901,10.0,1225.0,0.0,1225.0,98.29716930859682,0.0,0.7497842624999851,99.04695357109681,3.311547159374934,0.003311547159374934,105234,medium,5756,2450,air_seal_none
Air Sealing,Standard Heat Pump,55539.5749999989,49985.61749999901,10.0,1225.0,12000.0,13225.0,98.29716930859682,1156.1074513109318,1.0355758609078138,1255.4401964804363,2.899612410541879,0.002899612410541879,105234,medium,5756,2450,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,55539.5749999989,49985.61749999901,10.0,1225.0,18000.0,19225.0,98.29716930859682,1734.1611769663978,0.8380976265623116,1833.2964439015568,2.3466733543744724,0.0023466733543744725,105234,medium,5756,2450,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,55539.5749999989,47208.63874999907,15.0,3675.0,0.0,3675.0,239.06402392001638,0.0,0.708129581249986,239.77215350126636,3.1275723171874383,0.0031275723171874385,105234,medium,5756,2450,attic_insulation_none
Attic Insulation,Standard Heat Pump,55539.5749999989,47208.63874999907,15.0,3675.0,12000.0,15675.0,239.06402392001638,1156.1074513109318,0.9780438686351576,1396.1495190995834,2.7385228321784414,0.0027385228321784414,105234,medium,5756,2450,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,55539.5749999989,47208.63874999907,15.0,3675.0,18000.0,21675.0,239.06402392001638,1734.1611769663978,0.7915366473088499,1974.016737533723,2.2163026124647796,0.0022163026124647797,105234,medium,5756,2450,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,45339.38499999967,45339.38499999967,0.0,0.0,0.0,0.0,0.0,0.0,0.680090774999995,0.680090774999995,3.003734256249978,0.003003734256249978,114918,good,5479,1630,none_none
No Retrofit,Standard Heat Pump,45339.38499999967,45339.38499999967,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.8817660025002444,1156.989217313432,2.4689448070006845,0.0024689448070006844,114918,good,5479,1630,none_standard_hp
No Retrofit,Cold Climate Heat Pump,45339.38499999967,45339.38499999967,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.7220547178597365,1734.8832316842575,2.021753210007262,0.0020217532100072623,114918,good,5479,1630,none_cold_climate_hp
No Retrofit,Gas Furnace,36087.505999999994,36087.505999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.5413125899999999,0.5413125899999999,2.3907972724999995,0.0023907972724999996,109576,medium,4186,800,none_none
No Retrofit,Standard Heat Pump,36087.505999999994,36087.505999999994,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.5457504140670274,1156.6532017249988,1.5281011593876765,0.0015281011593876765,109576,medium,4186,800,none_standard_hp
No Retrofit,Cold Climate Heat Pump,36087.505999999994,36087.505999999994,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.46565789659314605,1734.626834862991,1.303842110460809,0.0013038421104608088,109576,medium,4186,800,none_cold_climate_hp
Air Sealing,Gas Furnace,36087.505999999994,32478.755399999995,10.0,400.0,0.0,400.0,32.09703487627652,0.0,0.4871813309999999,32.58421620727652,2.1517175452499995,0.0021517175452499993,109576,medium,4186,800,air_seal_none
Air Sealing,Standard Heat Pump,36087.505999999994,32478.755399999995,10.0,400.0,12000.0,12400.0,32.09703487627652,1156.1074513109318,0.4911753726603245,1188.6956615598685,1.3752910434489087,0.0013752910434489088,109576,medium,4186,800,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,36087.505999999994,32478.755399999995,10.0,400.0,18000.0,18400.0,32.09703487627652,1734.1611769663978,0.4190921069338314,1766.6773039496081,1.173457899414728,0.001173457899414728,109576,medium,4186,800,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,36087.505999999994,30674.3801,15.0,1200.0,0.0,1200.0,78.06172209633188,0.0,0.4601157014999999,78.52183779783188,2.0321776816249995,0.0020321776816249995,109576,medium,4186,800,attic_insulation_none
Attic Insulation,Standard Heat Pump,36087.505999999994,30674.3801,15.0,1200.0,12000.0,13200.0,78.06172209633188,1156.1074513109318,0.46388785195697335,1234.6330612592205,1.2988859854795254,0.0012988859854795253,109576,medium,4186,800,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,36087.505999999994,30674.3801,15.0,1200.0,18000.0,19200.0,78.06172209633188,1734.1611769663978,0.3958092121041742,1812.6187082748338,1.1082657938916878,0.0011082657938916878,109576,medium,4186,800,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,55125.181999999724,55125.181999999724,0.0,0.0,0.0,0.0,0.0,0.0,0.8268777299999956,0.8268777299999956,3.652043307499981,0.003652043307499981,113128,medium,5287,2190,none_none
No Retrofit,Standard Heat Pump,55125.181999999724,55125.181999999724,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.0284065376030775,1157.135857848535,2.879538305288617,0.0028795383052886174,113128,medium,5287,2190,none_standard_hp
No Retrofit,Cold Climate Heat Pump,55125.181999999724,55125.181999999724,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.8483948909020314,1735.0095718572998,2.3755056945256876,0.002375505694525688,113128,medium,5287,2190,none_cold_climate_hp
Air Sealing,Gas Furnace,55125.181999999724,49612.663799999755,10.0,1095.0,0.0,1095.0,87.86563297380695,0.0,0.7441899569999963,88.60982293080696,3.286838976749984,0.003286838976749984,113128,medium,5287,2190,air_seal_none
Air Sealing,Standard Heat Pump,55125.181999999724,49612.663799999755,10.0,1095.0,12000.0,13095.0,87.86563297380695,1156.1074513109318,0.9255658838427698,1244.8986501685815,2.5915844747597556,0.0025915844747597555,113128,medium,5287,2190,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,55125.181999999724,49612.663799999755,10.0,1095.0,18000.0,19095.0,87.86563297380695,1734.1611769663978,0.7635554018118282,1822.7903653420165,2.1379551250731192,0.0021379551250731194,113128,medium,5287,2190,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,55125.181999999724,46856.404699999766,15.0,3285.0,0.0,3285.0,213.69396423870853,0.0,0.7028460704999964,214.39681030920852,3.104236811374984,0.003104236811374984,113128,medium,5287,2190,attic_insulation_none
Attic Insulation,Standard Heat Pump,55125.181999999724,46856.404699999766,15.0,3285.0,12000.0,15285.0,213.69396423870853,1156.1074513109318,0.8741455569626161,1370.6755611066028,2.447607559495325,0.0024476075594953247,113128,medium,5287,2190,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,55125.181999999724,46856.404699999766,15.0,3285.0,18000.0,21285.0,213.69396423870853,1734.1611769663978,0.7211356572667267,1948.576276862373,2.0191798403468346,0.0020191798403468345,113128,medium,5287,2190,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,16475.01099999957,16475.01099999957,0.0,0.0,0.0,0.0,0.0,0.0,0.2471251649999935,0.2471251649999935,1.0914694787499715,0.0010914694787499714,101871,good,4279,1120,none_none
No Retrofit,Standard Heat Pump,16475.01099999957,16475.01099999957,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.2532013388079023,1156.3606526497397,0.7089637486621264,0.0007089637486621264,101871,good,4279,1120,none_standard_hp
No Retrofit,Cold Climate Heat Pump,16475.01099999957,16475.01099999957,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.21552817427763862,1734.3767051406753,0.6034788879773881,0.0006034788879773881,101871,good,4279,1120,none_cold_climate_hp
No Retrofit,Gas Furnace,30462.914999999037,30462.914999999037,0.0,0.0,0.0,0.0,0.0,0.0,0.45694372499998553,0.45694372499998553,2.0181681187499363,0.0020181681187499364,111681,good,6855,1950,none_none
No Retrofit,Standard Heat Pump,30462.914999999037,30462.914999999037,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.6696127271394865,1156.7770640380713,1.874915635990562,0.001874915635990562,111681,good,6855,1950,none_standard_hp
No Retrofit,Cold Climate Heat Pump,30462.914999999037,30462.914999999037,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.5356901817115892,1734.6968671481093,1.4999325087924498,0.0014999325087924498,111681,good,6855,1950,none_cold_climate_hp
No Retrofit,Gas Furnace,71318.48499999984,71318.48499999984,0.0,0.0,0.0,0.0,0.0,0.0,1.0697772749999974,1.0697772749999974,4.724849631249989,0.004724849631249989,117321,medium,3251,2160,none_none
No Retrofit,Standard Heat Pump,71318.48499999984,71318.48499999984,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.929126641487591,1157.0365779524193,2.601554596165255,0.002601554596165255,117321,medium,3251,2160,none_standard_hp
No Retrofit,Cold Climate Heat Pump,71318.48499999984,71318.48499999984,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.8092238615821077,1734.9704008279798,2.2658268124299012,0.0022658268124299014,117321,medium,3251,2160,none_cold_climate_hp
Air Sealing,Gas Furnace,71318.48499999984,64186.636499999855,10.0,1080.0,0.0,1080.0,86.6619941659466,0.0,0.9627995474999977,87.62479371344659,4.25236466812499,0.00425236466812499,117321,medium,3251,2160,air_seal_none
Air Sealing,Standard Heat Pump,71318.48499999984,64186.636499999855,10.0,1080.0,12000.0,13080.0,86.6619941659466,1156.1074513109318,0.8362139773388317,1243.6056594542172,2.3413991365487288,0.0023413991365487286,117321,medium,3251,2160,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,71318.48499999984,64186.636499999855,10.0,1080.0,18000.0,19080.0,86.6619941659466,1734.1611769663978,0.7283014754238968,1821.5514726077683,2.0392441311869107,0.0020392441311869107,117321,medium,3251,2160,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,71318.48499999984,60620.712249999866,15.0,3240.0,0.0,3240.0,210.76664966009608,0.0,0.9093106837499979,211.67596034384607,4.016122186562491,0.004016122186562491,117321,medium,3251,2160,attic_insulation_none
Attic Insulation,Standard Heat Pump,71318.48499999984,60620.712249999866,15.0,3240.0,12000.0,15240.0,210.76664966009608,1156.1074513109318,0.7897576452644524,1367.6638586162924,2.2113214067404665,0.0022113214067404664,117321,medium,3251,2160,attic_insulation_standard_hp
